t (s)	ag (m/s^2)
86.9	-0.0245750000
86.91	-0.4453800000
86.92	-0.6520500000
86.93	-0.5626500000
86.94	-0.2353400000
86.95	0.1342900000
86.96	0.3809100000
86.97	0.4766900000
86.98	0.4893500000
86.99	0.4950700000
87	0.4060200000
87.01	0.1760600000
87.02	-0.1215400000
87.03	-0.4368500000
87.04	-0.6487300000
87.05	-0.6198900000
87.06	-0.3440300000
87.07	0.0041257000
87.08	0.2431900000
87.09	0.3592400000
87.1	0.4265700000
87.11	0.4619200000
87.12	0.3874100000
87.13	0.1905200000
87.14	-0.0619070000
87.15	-0.2779200000
87.16	-0.3711000000
87.17	-0.3806700000
87.18	-0.3156000000
87.19	-0.1676300000
87.2	-0.0435630000
87.21	0.0565360000
87.22	0.1835700000
87.23	0.2936300000
87.24	0.2984100000
87.25	0.1851500000
87.26	0.0818060000
87.27	-0.0209830000
87.28	-0.1960500000
87.29	-0.3297600000
87.3	-0.3316700000
87.31	-0.2098600000
87.32	-0.0157950000
87.33	0.1747300000
87.34	0.2657500000
87.35	0.1556500000
87.36	-0.0654130000
87.37	-0.1586100000
87.38	-0.0207380000
87.39	0.2651200000
87.4	0.5235900000
87.41	0.5660700000
87.42	0.3369300000
87.43	-0.0897970000
87.44	-0.5309800000
87.45	-0.7131800000
87.46	-0.5707400000
87.47	-0.2809600000
87.48	-0.0920710000
87.49	-0.1151900000
87.5	-0.2027000000
87.51	-0.1970700000
87.52	-0.0529440000
87.53	0.1868900000
87.54	0.4214400000
87.55	0.5369800000
87.56	0.4655500000
87.57	0.2420500000
87.58	-0.0521430000
87.59	-0.3151600000
87.6	-0.4248500000
87.61	-0.3150200000
87.62	-0.0580800000
87.63	0.2204200000
87.64	0.3803800000
87.65	0.3133300000
87.66	0.0938650000
87.67	-0.1714400000
87.68	-0.4015600000
87.69	-0.4780700000
87.7	-0.3945300000
87.71	-0.2306300000
87.72	-0.0597210000
87.73	0.0743750000
87.74	0.1915000000
87.75	0.2976800000
87.76	0.3239800000
87.77	0.2000100000
87.78	-0.0675490000
87.79	-0.3594900000
87.8	-0.4497300000
87.81	-0.2236500000
87.82	0.1623900000
87.83	0.4781200000
87.84	0.5956000000
87.85	0.4849900000
87.86	0.1769300000
87.87	-0.2152200000
87.88	-0.4978200000
87.89	-0.5307000000
87.9	-0.3236500000
87.91	-0.0132000000
87.92	0.2583500000
87.93	0.3869500000
87.94	0.3002200000
87.95	0.0359930000
87.96	-0.2708400000
87.97	-0.4352300000
87.98	-0.3533100000
87.99	-0.0885060000
88	0.2239300000
88.01	0.4195700000
88.02	0.4278900000
88.03	0.3282600000
88.04	0.2067400000
88.05	0.0490500000
88.06	-0.2016700000
88.07	-0.4918400000
88.08	-0.6949600000
88.09	-0.7034200000
88.1	-0.4885000000
88.11	-0.1334800000
88.12	0.2730900000
88.13	0.6213300000
88.14	0.7490700000
88.15	0.5574500000
88.16	0.1249500000
88.17	-0.2782100000
88.18	-0.3895800000
88.19	-0.1997900000
88.2	0.0498650000
88.21	0.1669400000
88.22	0.1474200000
88.23	0.0444820000
88.24	-0.0679470000
88.25	-0.1265900000
88.26	-0.1377300000
88.27	-0.1450300000
88.28	-0.1167500000
88.29	-0.0183730000
88.3	0.0438580000
88.31	-0.0089018000
88.32	-0.1571500000
88.33	-0.2788400000
88.34	-0.2404100000
88.35	-0.0793750000
88.36	0.1355400000
88.37	0.2953200000
88.38	0.3658800000
88.39	0.4267700000
88.4	0.4399000000
88.41	0.3510400000
88.42	0.1157600000
88.43	-0.1865100000
88.44	-0.3723100000
88.45	-0.3698000000
88.46	-0.2038600000
88.47	0.0170950000
88.48	0.1539700000
88.49	0.1403600000
88.5	0.0783530000
88.51	0.0788000000
88.52	0.1382100000
88.53	0.1894300000
88.54	0.1887000000
88.55	0.1983400000
88.56	0.1326100000
88.57	-0.0982200000
88.58	-0.3040000000
88.59	-0.3355900000
88.6	-0.2263700000
88.61	-0.0951790000
88.62	-0.0418610000
88.63	-0.0271450000
88.64	0.0366310000
88.65	0.1521600000
88.66	0.2372900000
88.67	0.2344100000
88.68	0.1603500000
88.69	0.0241460000
88.7	-0.1442100000
88.71	-0.2644800000
88.72	-0.3380800000
88.73	-0.3764100000
88.74	-0.2818200000
88.75	-0.0217490000
88.76	0.2476500000
88.77	0.3524900000
88.78	0.3238500000
88.79	0.2563400000
88.8	0.1434900000
88.81	-0.0183750000
88.82	-0.2260000000
88.83	-0.4118000000
88.84	-0.4433400000
88.85	-0.3096500000
88.86	-0.0994730000
88.87	0.1176000000
88.88	0.2968800000
88.89	0.3792100000
88.9	0.3273500000
88.91	0.1768700000
88.92	-0.0141690000
88.93	-0.1638000000
88.94	-0.1971500000
88.95	-0.1184500000
88.96	0.0231310000
88.97	0.1313200000
88.98	0.1288100000
88.99	0.0550650000
89	-0.0326750000
89.01	-0.1290500000
89.02	-0.2284100000
89.03	-0.2717300000
89.04	-0.1472600000
89.05	0.1474700000
89.06	0.4320800000
89.07	0.5198700000
89.08	0.3675200000
89.09	0.1001500000
89.1	-0.1030400000
89.11	-0.1633700000
89.12	-0.1286200000
89.13	-0.0896170000
89.14	-0.0925250000
89.15	-0.0945590000
89.16	-0.0529940000
89.17	-0.0378740000
89.18	-0.0788900000
89.19	-0.0880870000
89.2	-0.0276960000
89.21	0.0443180000
89.22	0.0734380000
89.23	0.0518980000
89.24	0.0350710000
89.25	0.0884030000
89.26	0.1313100000
89.27	0.0494860000
89.28	-0.1560400000
89.29	-0.4003100000
89.3	-0.4990900000
89.31	-0.3512200000
89.32	-0.0627360000
89.33	0.2438300000
89.34	0.4563700000
89.35	0.4785400000
89.36	0.3435000000
89.37	0.1303000000
89.38	-0.0822460000
89.39	-0.2263500000
89.4	-0.2699600000
89.41	-0.1856700000
89.42	-0.0200690000
89.43	0.1550700000
89.44	0.3207400000
89.45	0.4732600000
89.46	0.5493300000
89.47	0.4363300000
89.48	0.1710500000
89.49	-0.1185700000
89.5	-0.3388600000
89.51	-0.4191700000
89.52	-0.3655300000
89.53	-0.2281800000
89.54	-0.0958520000
89.55	-0.0407050000
89.56	-0.0483240000
89.57	-0.0348580000
89.58	0.0526760000
89.59	0.1389600000
89.6	0.1612300000
89.61	0.1440200000
89.62	0.1228700000
89.63	0.0715500000
89.64	-0.0483820000
89.65	-0.1817100000
89.66	-0.2618100000
89.67	-0.2370400000
89.68	-0.0937230000
89.69	0.0722900000
89.7	0.1624700000
89.71	0.1417500000
89.72	0.0190290000
89.73	-0.1308700000
89.74	-0.2305500000
89.75	-0.2731400000
89.76	-0.2411300000
89.77	-0.1036600000
89.78	0.0864870000
89.79	0.2199300000
89.8	0.2217600000
89.81	0.1650900000
89.82	0.1750200000
89.83	0.2203600000
89.84	0.2304400000
89.85	0.1706400000
89.86	-0.0169170000
89.87	-0.2978800000
89.88	-0.5382700000
89.89	-0.6020800000
89.9	-0.4091100000
89.91	-0.0260460000
89.92	0.3637700000
89.93	0.5825400000
89.94	0.5406000000
89.95	0.2990900000
89.96	0.0207920000
89.97	-0.1843300000
89.98	-0.3108200000
89.99	-0.3827800000
90	-0.3983300000
90.01	-0.3370000000
90.02	-0.1978900000
90.03	-0.0367980000
90.04	0.0593540000
90.05	0.0529710000
90.06	-0.0099881000
90.07	-0.0489360000
90.08	-0.0196810000
90.09	0.0746150000
90.1	0.1594900000
90.11	0.1399200000
90.12	0.0503510000
90.13	-0.0185050000
90.14	-0.0658390000
90.15	-0.1089900000
90.16	-0.0723280000
90.17	0.0897760000
90.18	0.2833400000
90.19	0.3979900000
90.2	0.3750000000
90.21	0.2254300000
90.22	0.0288950000
90.23	-0.1156900000
90.24	-0.1729200000
90.25	-0.1792800000
90.26	-0.1346200000
90.27	-0.0090108000
90.28	0.1567300000
90.29	0.2226500000
90.3	0.1285600000
90.31	-0.0660200000
90.32	-0.2624600000
90.33	-0.2764900000
90.34	-0.0533660000
90.35	0.2225200000
90.36	0.3706800000
90.37	0.3497300000
90.38	0.2388600000
90.39	0.1327700000
90.4	0.0371500000
90.41	-0.0308080000
90.42	-0.0156610000
90.43	0.0156770000
90.44	-0.0241270000
90.45	-0.1407300000
90.46	-0.3072000000
90.47	-0.4415300000
90.48	-0.4584200000
90.49	-0.3044000000
90.5	-0.0232470000
90.51	0.2533400000
90.52	0.4612600000
90.53	0.5391500000
90.54	0.4145200000
90.55	0.1395100000
90.56	-0.1603000000
90.57	-0.3727300000
90.58	-0.4271800000
90.59	-0.3067000000
90.6	-0.0702670000
90.61	0.1397600000
90.62	0.1889200000
90.63	0.0732240000
90.64	-0.0682590000
90.65	-0.1353700000
90.66	-0.1324600000
90.67	-0.0888040000
90.68	-0.0514400000
90.69	-0.0078603000
90.7	0.0611550000
90.71	0.0900540000
90.72	0.0403850000
90.73	-0.0670770000
90.74	-0.1633700000
90.75	-0.1811600000
90.76	-0.1363400000
90.77	-0.0697620000
90.78	-0.0059170000
90.79	0.0614750000
90.8	0.1404600000
90.81	0.1881000000
90.82	0.1696100000
90.83	0.0871640000
90.84	-0.0095431000
90.85	-0.0753040000
90.86	-0.1231700000
90.87	-0.1345300000
90.88	-0.1106000000
90.89	-0.0987340000
90.9	-0.1021500000
90.91	-0.1037700000
90.92	-0.0778090000
90.93	-0.0443370000
90.94	-0.0241180000
90.95	0.0463880000
90.96	0.1628800000
90.97	0.2076900000
90.98	0.1015200000
90.99	-0.0998270000
91	-0.2699000000
91.01	-0.3157900000
91.02	-0.2013700000
91.03	0.0138400000
91.04	0.2185900000
91.05	0.3431700000
91.06	0.3514300000
91.07	0.2600700000
91.08	0.1088600000
91.09	-0.0853350000
91.1	-0.2567200000
91.11	-0.3246400000
91.12	-0.2520800000
91.13	-0.0418400000
91.14	0.1959800000
91.15	0.2896600000
91.16	0.1757700000
91.17	-0.0407510000
91.18	-0.1711000000
91.19	-0.1450800000
91.2	-0.0736580000
91.21	-0.0384000000
91.22	-0.0247270000
91.23	-0.0025449000
91.24	0.0168140000
91.25	-0.0091888000
91.26	-0.0598030000
91.27	-0.0848860000
91.28	-0.0188710000
91.29	0.1547400000
91.3	0.3261500000
91.31	0.3958600000
91.32	0.3501000000
91.33	0.2335100000
91.34	0.0669490000
91.35	-0.1421700000
91.36	-0.3361600000
91.37	-0.4558100000
91.38	-0.4248500000
91.39	-0.1990100000
91.4	0.1510500000
91.41	0.4564300000
91.42	0.5180400000
91.43	0.3128700000
91.44	0.0205640000
91.45	-0.2052100000
91.46	-0.3153600000
91.47	-0.3422500000
91.48	-0.3502000000
91.49	-0.3192700000
91.5	-0.1866500000
91.51	0.0030429000
91.52	0.1579900000
91.53	0.2473800000
91.54	0.2697100000
91.55	0.2374500000
91.56	0.1524900000
91.57	0.0236020000
91.58	-0.1249700000
91.59	-0.2578900000
91.6	-0.2641300000
91.61	-0.1181400000
91.62	0.0433700000
91.63	0.1314300000
91.64	0.1466100000
91.65	0.1040200000
91.66	0.0243240000
91.67	-0.0803910000
91.68	-0.1719700000
91.69	-0.1526500000
91.7	0.0081548000
91.71	0.2030500000
91.72	0.2545200000
91.73	0.1053600000
91.74	-0.1123300000
91.75	-0.2923900000
91.76	-0.3713400000
91.77	-0.3012000000
91.78	-0.1136100000
91.79	0.1280500000
91.8	0.3431400000
91.81	0.4172500000
91.82	0.2824000000
91.83	-0.0008549500
91.84	-0.2952600000
91.85	-0.4274900000
91.86	-0.3326600000
91.87	-0.1172900000
91.88	0.0864510000
91.89	0.1654900000
91.9	0.0986150000
91.91	-0.0373270000
91.92	-0.1227600000
91.93	-0.0739900000
91.94	0.0401140000
91.95	0.1176500000
91.96	0.1543600000
91.97	0.1753100000
91.98	0.1790300000
91.99	0.1418700000
92	0.0286510000
92.01	-0.1407500000
92.02	-0.2553600000
92.03	-0.2151500000
92.04	-0.0525350000
92.05	0.0981180000
92.06	0.1368100000
92.07	0.0872190000
92.08	0.0535980000
92.09	0.0691410000
92.1	0.0775240000
92.11	0.0523690000
92.12	-0.0021264000
92.13	-0.1009500000
92.14	-0.2089400000
92.15	-0.2454400000
92.16	-0.1944500000
92.17	-0.0827650000
92.18	0.0635630000
92.19	0.2001700000
92.2	0.2736000000
92.21	0.2547300000
92.22	0.1784100000
92.23	0.1164000000
92.24	0.0931890000
92.25	0.0846230000
92.26	0.0729340000
92.27	0.0387620000
92.28	-0.0303630000
92.29	-0.1075500000
92.3	-0.1546100000
92.31	-0.1550400000
92.32	-0.1054600000
92.33	-0.0122660000
92.34	0.0510390000
92.35	0.0205090000
92.36	-0.0152510000
92.37	0.0264250000
92.38	0.1041900000
92.39	0.1799800000
92.4	0.2314800000
92.41	0.1942700000
92.42	0.0420240000
92.43	-0.1328100000
92.44	-0.2216600000
92.45	-0.1779600000
92.46	-0.0360180000
92.47	0.1382600000
92.48	0.2930700000
92.49	0.3025100000
92.5	0.1219100000
92.51	-0.1253600000
92.52	-0.2901200000
92.53	-0.2827100000
92.54	-0.1504200000
92.55	0.0264580000
92.56	0.1816900000
92.57	0.2243400000
92.58	0.1607900000
92.59	0.1014300000
92.6	0.1019600000
92.61	0.1333400000
92.62	0.1302800000
92.63	0.0198320000
92.64	-0.1739700000
92.65	-0.3444000000
92.66	-0.4045100000
92.67	-0.3295700000
92.68	-0.1700100000
92.69	0.0052160000
92.7	0.1451300000
92.71	0.2341100000
92.72	0.2688600000
92.73	0.2505700000
92.74	0.2327000000
92.75	0.2078800000
92.76	0.1073200000
92.77	-0.0713640000
92.78	-0.2768900000
92.79	-0.3924800000
92.8	-0.3545900000
92.81	-0.2050500000
92.82	0.0053089000
92.83	0.1664300000
92.84	0.1830600000
92.85	0.0682480000
92.86	-0.0906420000
92.87	-0.1778700000
92.88	-0.1298400000
92.89	0.0314760000
92.9	0.2605800000
92.91	0.4490600000
92.92	0.4224400000
92.93	0.1915800000
92.94	-0.1001400000
92.95	-0.3611800000
92.96	-0.4951300000
92.97	-0.4259400000
92.98	-0.1753300000
92.99	0.1347700000
93	0.3863800000
93.01	0.4772400000
93.02	0.3745300000
93.03	0.1849000000
93.04	-0.0123080000
93.05	-0.2077200000
93.06	-0.3619100000
93.07	-0.3935800000
93.08	-0.2829200000
93.09	-0.0830520000
93.1	0.1320100000
93.11	0.2367800000
93.12	0.1729100000
93.13	0.0128400000
93.14	-0.1427900000
93.15	-0.1945900000
93.16	-0.1021800000
93.17	0.0498380000
93.18	0.1493300000
93.19	0.1578200000
93.2	0.0895100000
93.21	-0.0181480000
93.22	-0.1127100000
93.23	-0.1647700000
93.24	-0.2021300000
93.25	-0.2162200000
93.26	-0.1619500000
93.27	-0.0700100000
93.28	0.0194350000
93.29	0.0995590000
93.3	0.1789500000
93.31	0.2578000000
93.32	0.2980500000
93.33	0.2400600000
93.34	0.0533350000
93.35	-0.1503000000
93.36	-0.2522600000
93.37	-0.2652500000
93.38	-0.2179200000
93.39	-0.1480300000
93.4	-0.0692700000
93.41	0.0202090000
93.42	0.0739690000
93.43	0.0848080000
93.44	0.0906770000
93.45	0.1200100000
93.46	0.1595800000
93.47	0.1644300000
93.48	0.1024400000
93.49	-0.0464850000
93.5	-0.2170600000
93.51	-0.2966600000
93.52	-0.2530300000
93.53	-0.1005200000
93.54	0.0925230000
93.55	0.2275200000
93.56	0.2661700000
93.57	0.1971800000
93.58	0.0550950000
93.59	-0.0653890000
93.6	-0.1520900000
93.61	-0.2477700000
93.62	-0.3246000000
93.63	-0.3183100000
93.64	-0.1819000000
93.65	0.0322200000
93.66	0.2203800000
93.67	0.3351900000
93.68	0.3615400000
93.69	0.3113300000
93.7	0.2014700000
93.71	0.0662350000
93.72	-0.0609290000
93.73	-0.1583000000
93.74	-0.1625400000
93.75	-0.0599920000
93.76	0.0901250000
93.77	0.2235500000
93.78	0.2632900000
93.79	0.1830300000
93.8	0.0171840000
93.81	-0.1960100000
93.82	-0.3356300000
93.83	-0.2805000000
93.84	-0.0916690000
93.85	0.1051600000
93.86	0.2526200000
93.87	0.3215100000
93.88	0.2840800000
93.89	0.1483600000
93.9	-0.0429450000
93.91	-0.1927000000
93.92	-0.2087200000
93.93	-0.1290100000
93.94	-0.0043064000
93.95	0.1008100000
93.96	0.1124100000
93.97	0.0426860000
93.98	-0.0826370000
93.99	-0.1651700000
94	-0.1215400000
94.01	0.0337240000
94.02	0.2143700000
94.03	0.2722700000
94.04	0.1708300000
94.05	0.0035951000
94.06	-0.1052000000
94.07	-0.1234100000
94.08	-0.0927660000
94.09	-0.0639430000
94.1	-0.0772840000
94.11	-0.0963570000
94.12	-0.1048600000
94.13	-0.0734900000
94.14	0.0494970000
94.15	0.2405200000
94.16	0.4017200000
94.17	0.4085900000
94.18	0.2370600000
94.19	-0.0400430000
94.2	-0.2936800000
94.21	-0.3895700000
94.22	-0.3021500000
94.23	-0.1341200000
94.24	-0.0044802000
94.25	0.0788500000
94.26	0.1731700000
94.27	0.2648600000
94.28	0.2477700000
94.29	0.0720940000
94.3	-0.1523600000
94.31	-0.2596000000
94.32	-0.2132800000
94.33	-0.0908770000
94.34	0.0448820000
94.35	0.1443600000
94.36	0.1810100000
94.37	0.1419400000
94.38	0.0147270000
94.39	-0.1723400000
94.4	-0.3335800000
94.41	-0.3824600000
94.42	-0.2970300000
94.43	-0.0993740000
94.44	0.1319000000
94.45	0.2826400000
94.46	0.2663500000
94.47	0.0946010000
94.48	-0.1245300000
94.49	-0.3239500000
94.5	-0.4275900000
94.51	-0.3266500000
94.52	-0.0601140000
94.53	0.2036200000
94.54	0.3405900000
94.55	0.3331300000
94.56	0.2216700000
94.57	0.0732010000
94.58	-0.0712540000
94.59	-0.1992900000
94.6	-0.2471700000
94.61	-0.1689800000
94.62	-0.0160410000
94.63	0.1062600000
94.64	0.1337800000
94.65	0.0957950000
94.66	0.0334400000
94.67	-0.0352440000
94.68	-0.0865480000
94.69	-0.0958850000
94.7	-0.0308410000
94.71	0.1017300000
94.72	0.2104800000
94.73	0.2206700000
94.74	0.1442700000
94.75	0.0235470000
94.76	-0.1021700000
94.77	-0.2081200000
94.78	-0.2715300000
94.79	-0.2564000000
94.8	-0.1651900000
94.81	-0.0330250000
94.82	0.1161500000
94.83	0.2271100000
94.84	0.2584600000
94.85	0.2514400000
94.86	0.2404600000
94.87	0.2012200000
94.88	0.0968950000
94.89	-0.0573390000
94.9	-0.2038600000
94.91	-0.2968100000
94.92	-0.2920400000
94.93	-0.1953800000
94.94	-0.0590860000
94.95	0.0873650000
94.96	0.2027000000
94.97	0.2474700000
94.98	0.2027900000
94.99	0.0783140000
95	-0.0562210000
95.01	-0.1374100000
95.02	-0.1437000000
95.03	-0.0931670000
95.04	-0.0281330000
95.05	0.0079698000
95.06	-0.0234160000
95.07	-0.0906930000
95.08	-0.1277000000
95.09	-0.1179700000
95.1	-0.0672730000
95.11	0.0165940000
95.12	0.1096900000
95.13	0.1709300000
95.14	0.1728900000
95.15	0.1266700000
95.16	0.0516220000
95.17	-0.0428190000
95.18	-0.1192600000
95.19	-0.1237800000
95.2	-0.0641210000
95.21	0.0076470000
95.22	0.0807810000
95.23	0.1656100000
95.24	0.2433300000
95.25	0.2647600000
95.26	0.1804800000
95.27	0.0004331000
95.28	-0.2092500000
95.29	-0.3503400000
95.3	-0.3450500000
95.31	-0.2233300000
95.32	-0.0708040000
95.33	0.0510840000
95.34	0.1096800000
95.35	0.1189500000
95.36	0.0903060000
95.37	0.0234900000
95.38	-0.0393300000
95.39	-0.0679640000
95.4	-0.0620440000
95.41	-0.0563210000
95.42	-0.0767120000
95.43	-0.1183500000
95.44	-0.2019900000
95.45	-0.2489600000
95.46	-0.1475200000
95.47	0.0769560000
95.48	0.2971800000
95.49	0.3666500000
95.5	0.2644300000
95.51	0.0899180000
95.52	-0.0385260000
95.53	-0.0826270000
95.54	-0.1073200000
95.55	-0.1314900000
95.56	-0.1295100000
95.57	-0.1073200000
95.58	-0.0596230000
95.59	0.0358370000
95.6	0.1466100000
95.61	0.1598500000
95.62	0.0291890000
95.63	-0.1534600000
95.64	-0.2964100000
95.65	-0.3263400000
95.66	-0.2001300000
95.67	0.0367300000
95.68	0.2900700000
95.69	0.4124900000
95.7	0.3262400000
95.71	0.1187900000
95.72	-0.0988310000
95.73	-0.2373100000
95.74	-0.2641900000
95.75	-0.2448500000
95.76	-0.1840800000
95.77	-0.0255010000
95.78	0.1771800000
95.79	0.2919400000
95.8	0.2404700000
95.81	0.0731920000
95.82	-0.0933380000
95.83	-0.1805300000
95.84	-0.1560800000
95.85	-0.0369960000
95.86	0.1160900000
95.87	0.2263200000
95.88	0.2347100000
95.89	0.1341500000
95.9	-0.0180300000
95.91	-0.1370700000
95.92	-0.1593800000
95.93	-0.0877590000
95.94	0.0010997000
95.95	0.0312900000
95.96	-0.0232910000
95.97	-0.1190300000
95.98	-0.1852800000
95.99	-0.1810400000
96	-0.1085100000
96.01	-0.0300530000
96.02	0.0138170000
96.03	0.0597510000
96.04	0.1269500000
96.05	0.1561500000
96.06	0.1008500000
96.07	0.0145710000
96.08	-0.0155130000
96.09	0.0245900000
96.1	0.0733120000
96.11	0.0696440000
96.12	-0.0151850000
96.13	-0.1570100000
96.14	-0.2860500000
96.15	-0.3293700000
96.16	-0.2409900000
96.17	-0.0559910000
96.18	0.1599800000
96.19	0.3283600000
96.2	0.3437300000
96.21	0.1723100000
96.22	-0.1179000000
96.23	-0.3519500000
96.24	-0.3653900000
96.25	-0.1602400000
96.26	0.1210800000
96.27	0.2749700000
96.28	0.2066100000
96.29	0.0122670000
96.3	-0.1565900000
96.31	-0.2007400000
96.32	-0.1210500000
96.33	0.0106310000
96.34	0.1260900000
96.35	0.1618200000
96.36	0.1037500000
96.37	0.0119330000
96.38	-0.0451300000
96.39	-0.0487120000
96.4	-0.0408510000
96.41	-0.0493710000
96.42	-0.0711680000
96.43	-0.0808630000
96.44	-0.0370260000
96.45	0.0471580000
96.46	0.1182500000
96.47	0.1363800000
96.48	0.0965870000
96.49	0.0333460000
96.5	-0.0013873000
96.51	0.0124580000
96.52	0.0428440000
96.53	0.0533650000
96.54	0.0272300000
96.55	-0.0315790000
96.56	-0.0948840000
96.57	-0.1287600000
96.58	-0.1392500000
96.59	-0.1393900000
96.6	-0.0955580000
96.61	0.0042244000
96.62	0.1179900000
96.63	0.1632200000
96.64	0.0967710000
96.65	-0.0133320000
96.66	-0.0806640000
96.67	-0.0516850000
96.68	0.0534050000
96.69	0.1546400000
96.7	0.2242300000
96.71	0.2432800000
96.72	0.1862600000
96.73	0.0703580000
96.74	-0.0672630000
96.75	-0.1495500000
96.76	-0.1340900000
96.77	-0.0643150000
96.78	0.0239750000
96.79	0.0840030000
96.8	0.0709490000
96.81	0.0089955000
96.82	-0.0350690000
96.83	-0.0055530000
96.84	0.0722160000
96.85	0.1265900000
96.86	0.1144500000
96.87	0.0242340000
96.88	-0.1084400000
96.89	-0.1931200000
96.9	-0.1718600000
96.91	-0.0820320000
96.92	0.0278940000
96.93	0.1232100000
96.94	0.1907500000
96.95	0.2231500000
96.96	0.1640500000
96.97	0.0198180000
96.98	-0.1254000000
96.99	-0.2010100000
97	-0.1792900000
97.01	-0.0924160000
97.02	0.0171800000
97.03	0.1103400000
97.04	0.1502000000
97.05	0.1380100000
97.06	0.0820390000
97.07	-0.0076355000
97.08	-0.0723890000
97.09	-0.0434850000
97.1	0.0720070000
97.11	0.1767600000
97.12	0.1790500000
97.13	0.0894070000
97.14	-0.0141230000
97.15	-0.0642900000
97.16	-0.0401260000
97.17	0.0187600000
97.18	0.0428140000
97.19	0.0046951000
97.2	-0.0590760000
97.21	-0.0861810000
97.22	-0.0420410000
97.23	0.0536710000
97.24	0.1422900000
97.25	0.1592600000
97.26	0.0979590000
97.27	-0.0149830000
97.28	-0.1509200000
97.29	-0.2459900000
97.3	-0.2449400000
97.31	-0.1474500000
97.32	-0.0236370000
97.33	0.0462160000
97.34	0.0380440000
97.35	-0.0119490000
97.36	-0.0383000000
97.37	-0.0245930000
97.38	0.0087163000
97.39	0.0322120000
97.4	0.0224300000
97.41	-0.0026647000
97.42	-0.0112900000
97.43	0.0056908000
97.44	0.0389090000
97.45	0.0852790000
97.46	0.1313700000
97.47	0.1394700000
97.48	0.1075800000
97.49	0.0926220000
97.5	0.1184500000
97.51	0.1530700000
97.52	0.1694200000
97.53	0.1491500000
97.54	0.0779470000
97.55	-0.0497110000
97.56	-0.2067300000
97.57	-0.3193200000
97.58	-0.3039500000
97.59	-0.1515500000
97.6	0.0467370000
97.61	0.1806600000
97.62	0.1957500000
97.63	0.1105600000
97.64	-0.0347830000
97.65	-0.1696800000
97.66	-0.2134800000
97.67	-0.1734400000
97.68	-0.1082500000
97.69	-0.0719730000
97.7	-0.0804570000
97.71	-0.0939310000
97.72	-0.0668670000
97.73	0.0180910000
97.74	0.1313100000
97.75	0.2141000000
97.76	0.2154500000
97.77	0.1305300000
97.78	0.0196410000
97.79	-0.0641990000
97.8	-0.0927430000
97.81	-0.0441180000
97.82	0.0350640000
97.83	0.0568400000
97.84	-0.0069022000
97.85	-0.0969960000
97.86	-0.1465100000
97.87	-0.1398900000
97.88	-0.0734840000
97.89	0.0228180000
97.9	0.0769900000
97.91	0.0540300000
97.92	-0.0014873000
97.93	-0.0217020000
97.94	-0.0019722000
97.95	0.0372390000
97.96	0.0881810000
97.97	0.1188400000
97.98	0.0992320000
97.99	0.0396900000
98	-0.0129840000
98.01	-0.0349910000
98.02	-0.0408160000
98.03	-0.0215960000
98.04	0.0239000000
98.05	0.0656250000
98.06	0.0643900000
98.07	-0.0055708000
98.08	-0.1104100000
98.09	-0.1945900000
98.1	-0.2205500000
98.11	-0.1727100000
98.12	-0.0798760000
98.13	0.0247090000
98.14	0.1315800000
98.15	0.1982400000
98.16	0.1679200000
98.17	0.0590930000
98.18	-0.0370330000
98.19	-0.0620690000
98.2	-0.0502630000
98.21	-0.0366780000
98.22	-0.0240030000
98.23	-0.0136650000
98.24	-0.0055112000
98.25	-0.0138500000
98.26	-0.0343970000
98.27	-0.0500130000
98.28	-0.0702740000
98.29	-0.1125200000
98.3	-0.1520100000
98.31	-0.1432900000
98.32	-0.0958880000
98.33	-0.0538510000
98.34	-0.0452880000
98.35	-0.0525200000
98.36	-0.0165520000
98.37	0.0910040000
98.38	0.2312700000
98.39	0.3299000000
98.4	0.3194700000
98.41	0.1899000000
98.42	0.0040125000
98.43	-0.1622400000
98.44	-0.2669700000
98.45	-0.2973400000
98.46	-0.2569700000
98.47	-0.1828200000
98.48	-0.1300500000
98.49	-0.0876540000
98.5	0.0010749000
98.51	0.1520000000
98.52	0.3203000000
98.53	0.3869000000
98.54	0.2525400000
98.55	-0.0296800000
98.56	-0.2783300000
98.57	-0.3445400000
98.58	-0.2535900000
98.59	-0.0908640000
98.6	0.0952240000
98.61	0.2223900000
98.62	0.2382000000
98.63	0.1497200000
98.64	-0.0156770000
98.65	-0.1645500000
98.66	-0.1969200000
98.67	-0.1210900000
98.68	-0.0062319000
98.69	0.0829250000
98.7	0.0863240000
98.71	0.0149240000
98.72	-0.0690910000
98.73	-0.1277200000
98.74	-0.1147600000
98.75	-0.0176190000
98.76	0.0949480000
98.77	0.1462800000
98.78	0.1173400000
98.79	0.0449380000
98.8	-0.0356300000
98.81	-0.1083900000
98.82	-0.1446300000
98.83	-0.1221000000
98.84	-0.0480870000
98.85	0.0553500000
98.86	0.1345400000
98.87	0.1370600000
98.88	0.0916310000
98.89	0.0573820000
98.9	0.0364030000
98.91	-0.0090418000
98.92	-0.0807130000
98.93	-0.1366400000
98.94	-0.1347800000
98.95	-0.0545140000
98.96	0.0550060000
98.97	0.1315500000
98.98	0.1627400000
98.99	0.1635900000
99	0.1662500000
99.01	0.1588400000
99.02	0.1196100000
99.03	0.0432820000
99.04	-0.0821910000
99.05	-0.2125000000
99.06	-0.2619600000
